geneID	logFC	AveExpr	t	P.Value	adj.P.Val	B
Me1_v2_0153590	0.7100370340438178	4.134508334650971	3.2898014201271986	0.001300492265832399	0.010399872273215321	-1.3995008409926797
Me1_v2_0112910	0.7098639641063538	3.6332719910439772	1.8905988732507246	0.06097615022811253	0.1716901981183134	-4.678152098236925
Me1_v2_0090880	-0.7095825013895594	5.724075991140711	-4.2513558440642	4.10384444886268e-5	6.971473895340255e-4	1.681517135596219
Me1_v2_0108330	-0.7095692039685337	0.816451353989948	-1.6082515794063696	0.11028478285183328	0.2561153095930058	-4.716593807286877
Me1_v2_0090970	0.7091105755441198	6.8172251073391905	3.305674264595709	0.0012346117322907272	0.010004311434907211	-1.4193218914669226
Me1_v2_0044160	0.7090279090462598	-1.1174480969932519	2.0010022002833616	0.047542584627373055	0.1438223026078697	-3.8701172302696554
Me1_v2_0190380	0.7088542395705888	5.9483389914294635	1.5853586645773634	0.11539327265554586	0.2635363325021594	-5.426209671205993
Me1_v2_0058790	-0.7086882481365144	4.49503338057303	-4.147312734841391	6.13908085036162e-5	9.533412196506921e-4	1.3395955136526618
Me1_v2_0082120	-0.7083470109150771	2.869857534416993	-2.9091066958313054	0.004286364211800971	0.02501543390231303	-2.268763841117274
Me1_v2_0084770	-0.7081462823740572	4.383774843713005	-2.614215644801491	0.01003404774404202	0.04644395721802933	-3.2393864237829355
Me1_v2_0026570	0.708122946071592	-1.0944087250397274	1.245312571589991	0.2153294702782271	0.4010325003712199	-4.894316504025994
Me1_v2_0014480	0.7079116882082017	-0.45838850438460116	1.4499130962010698	0.14956915845677307	0.31406541364706486	-4.678796023907784
Me1_v2_0112130	0.7078190594586111	5.0663613165341275	1.477145191034209	0.1421336343748677	0.30383270337655277	-5.5942277469438615
Me1_v2_0010790	0.7078050939331166	-0.2360571179174007	1.5753923020491143	0.11767527868975268	0.26698312480182135	-4.629248139819544
Me1_v2_0212450	-0.707745880930083	1.5563438247824068	-2.010358853453022	0.04652982157057293	0.14161421982340783	-4.196584488938228
Me1_v2_0017730	0.7070651704231601	-0.557002485273878	1.9133176221305235	0.05797775063035485	0.16529483413817017	-4.102399181704353
Me1_v2_0009280	0.7070544980704208	0.659682491560051	2.089005985845673	0.038720927424969256	0.12469392186044506	-3.8798124116560526
Me1_v2_0185790	-0.7068376277440214	4.453627319744824	-4.0419999964676165	9.166164447988161e-5	0.0013129613955298242	1.0191836117503943
Me1_v2_0223400	0.7068367022677808	5.5378044211492305	2.072543372102305	0.040255150136728396	0.1281017590139909	-4.568711761894173
Me1_v2_0063310	-0.7063937607793687	5.904328349632935	-2.14696968348345	0.03371261590435629	0.11253251076948162	-4.44140723364357
Me1_v2_0098600	0.7060999221908584	3.1577923968498207	2.6656650766999643	0.008691092238105531	0.0418842313775302	-2.997085155196248
Me1_v2_0149410	0.7059900492991549	5.473610198008883	2.9862498488748623	0.0033948468067208364	0.02106193072568835	-2.4131350347568494
Me1_v2_0037030	-0.705819003700384	0.23896042815411844	-1.672787692869145	0.09685209053230885	0.23412132860550697	-4.569887335525896
Me1_v2_0220620	-0.705784918765942	5.194250088785754	-6.615471527003957	9.54571404336152e-10	1.3249303096619227e-7	11.917393792774451
Me1_v2_0121830	0.7056425807650735	-3.2311395603675215	0.5156968763015476	0.6069704883839353	0.7655002179695964	-5.114204288849968
Me1_v2_0093330	-0.7055824332605805	0.31260692460054273	-1.7225726442356755	0.08742112717624481	0.21871044382175217	-4.526710591559687
Me1_v2_0191530	0.7055223153064212	5.701189394833	0.9479975720990157	0.34494663813396864	0.5426450521259644	-6.180290848863521
Me1_v2_0232070	0.7053848688781246	4.679995437804023	3.0333218976189005	0.002938295789516037	0.018938151947906635	-2.2246298268117153
Me1_v2_0122060	-0.7049144512382821	4.86024477729516	-0.7374404262104595	0.4622266211571092	0.650539795821248	-5.919631702462491
Me1_v2_0063660	-0.7048217371110641	3.046633188224447	-3.2134239811774656	0.0016659517602890196	0.012485921418156088	-1.480513883855049
Me1_v2_0111600	0.7047959059924285	6.573909914786785	2.174873838668253	0.03150841112118522	0.10686836543376044	-4.317358057172573
Me1_v2_0201330	-0.7047484269688402	2.3358213870056903	-3.2516914927913274	0.001472309106062572	0.011402297810479203	-1.3687775614499698
Me1_v2_0062820	0.7046591437530711	5.268586742016174	2.907937183620595	0.004301398521594734	0.025085926164653917	-2.6287230147494762
Me1_v2_0083480	0.7044109899970987	4.267118072376499	4.782763854619644	4.7476558851709925e-6	1.2668670435765517e-4	3.791985218778356
Me1_v2_0119830	0.7044084716314667	2.63629800794918	2.2981200588155097	0.023204107278259743	0.08538214977748473	-3.7991451454099976
Me1_v2_0005870	0.7043864914759236	-1.06439365897535	1.8240540282858748	0.07051526205007895	0.1904337506797381	-4.169014933558888
Me1_v2_0024380	0.704307027111198	-0.4048889213701171	1.7806945982541016	0.07737388538362433	0.20198004819629667	-4.263796696019285
Me1_v2_0083580	0.704293536651232	1.3736565701266958	2.0385758319410834	0.04358619686139491	0.13539397203387854	-4.03279943225031
Me1_v2_0145390	0.7042900140449548	3.0075528116862573	1.991296557566634	0.048612878040636465	0.14629428099943043	-4.441563959347251
Me1_v2_0077350	0.7042715435541682	5.734885588521696	3.046037926733046	0.0028250790421260686	0.018454228474741794	-2.2244051865842565
Me1_v2_0138840	-0.7041624596049179	3.191820609013288	-0.9012118059570238	0.36919634343799046	0.5654323914468632	-5.821651759396894
Me1_v2_0214940	-0.7039808788798069	3.0236123062806572	-1.1404410714172455	0.25626726122353477	0.4498936476328454	-5.453556898753034
Me1_v2_0199910	-0.7037434868397923	3.2190988604192716	-3.7398867358617767	2.783235983352394e-4	0.0031322338329305226	0.09282883399261621
Me1_v2_0042000	-0.7036143638042209	0.27635910036042854	-0.9625648979395481	0.33761090643433467	0.5358024534397059	-5.1602425020257785
Me1_v2_0177830	0.703519521535164	3.368365481677779	2.7958069322078947	0.00598902861148459	0.03203870848181404	-2.7416007502696362
Me1_v2_0177490	-0.7032470518066978	5.26982962990459	-4.525978889971664	1.3738592971270869e-5	2.885843886582205e-4	2.725014266652975
Me1_v2_0127980	-0.7032376709332819	7.898496673159693	-3.196152201069579	0.0017608994469042367	0.012985545550584992	-1.6733425173467902
Me1_v2_0185960	0.7032098772962996	2.4543034645676407	1.9594518552428488	0.0522694397437351	0.15372603030637164	-4.281458675178599
Me1_v2_0007330	0.703186863008737	-0.569801892869569	1.6310887186555383	0.10537049187091443	0.24795093401875715	-4.465531371984968
Me1_v2_0022740	-0.703183177597861	2.4054509838692995	-1.7302619025429922	0.08603368618486287	0.2164441690515624	-4.873510483017913
Me1_v2_0039500	-0.7030116248770937	3.3827914889570825	-2.292803445706203	0.023518104584634873	0.0861480488109426	-3.8547620693502287
Me1_v2_0110200	-0.7029750450493291	3.397975806292368	-0.8982200802628808	0.3707826688475838	0.5667232455657272	-5.767258728428102
Me1_v2_0112090	-0.7029034359487998	10.813943690320299	-3.9682850676409664	1.2084730025437828e-4	0.0016346490284964437	0.886702854249747
Me1_v2_0232210	-0.702628371005003	3.9205496860251547	-2.1162576238168267	0.036291691361141014	0.11894304740354524	-4.334740209802122
Me1_v2_0166290	-0.7025457352305389	3.0940695039715016	-2.8653812870172195	0.004882500433730367	0.027621222832841144	-2.5256504547736216
Me1_v2_0096410	0.7025423982776466	4.377796643368807	3.981976447461631	1.1482938862779272e-4	0.001570680063697959	0.7608404911423827
Me1_v2_0155880	-0.7023863910812365	4.532595144062397	-3.831659433860167	1.998676613400242e-4	0.0023985458956388294	0.2960778748121271
Me1_v2_0217060	0.70224982219304	4.241369092951296	3.0912228147534857	0.002454593104863257	0.016547247568741194	-2.0463684614312214
Me1_v2_0199580	-0.7022299780370806	3.0196515280451295	-2.216821087958151	0.028430482236542657	0.09922958761116887	-3.9343792319241717
Me1_v2_0094490	0.702218958812078	5.007477537592266	3.6782099516386353	3.466074245474498e-4	0.0036992423354855653	-0.3080436777232993
Me1_v2_0023290	0.7020882827803037	-0.28981365635747375	1.8584338272057705	0.06544266940524533	0.18035262362643031	-4.185761215582648
Me1_v2_0074240	-0.7020693089462331	1.8232471919921023	-2.5570353761905253	0.011743674640534628	0.052021398921022394	-3.0501610474553065
Me1_v2_0047940	0.702021488602226	-1.0774640252284293	1.6756944737622539	0.09627968499786752	0.2332414774572883	-4.3461851689797175
Me1_v2_0230320	-0.7019655249028123	4.872175671169111	-2.284599936604761	0.02400992249983447	0.08748426177442739	-4.154399033575491
Me1_v2_0027490	0.7019259534575782	-0.08648913641615295	1.5558961433817222	0.12224284118929554	0.2738343640052967	-4.644908339281153
Me1_v2_0134160	0.7019236337292509	0.1516184564506468	1.780419452862214	0.07741910476242302	0.20198004819629667	-4.296967828328169
Me1_v2_0166760	-0.7016565570677128	1.0550533587810753	-1.53148227191105	0.12815896151438275	0.28325962299901536	-4.80114441561841
Me1_v2_0188060	-0.701611622708838	5.210222555846373	-4.917802661968147	2.675929529706095e-6	7.919424500725228e-5	4.273375380821204
Me1_v2_0055160	0.7015524313341448	5.392090253784274	3.1524787117078925	0.0020239032826209337	0.014443199790883944	-1.9332008123775823
Me1_v2_0119740	-0.701507006246767	2.639263266139303	-2.9994045766300848	0.003261084209075183	0.020473251319597176	-2.139443731242764
Me1_v2_0152440	-0.701475907279641	5.632424998865381	-3.1892353212024647	0.0018003163669281625	0.013173136309705251	-1.8247756140017612
Me1_v2_0027020	0.70146486230297	-1.3438685200866705	1.2449392357714404	0.21546621923045958	0.40117616030106973	-4.859758554764798
Me1_v2_0232720	-0.701373974557916	3.831378589203133	-3.6555413035561157	3.7547647575480233e-4	0.003943053547442661	-0.2379780666393474
Me1_v2_0088760	-0.7013611122395624	-0.9061414873708378	-0.9205982242249241	0.3590207072844588	0.5558840019309147	-5.261047381783678
Me1_v2_0181430	0.7010077934584462	4.828923974507115	4.482345724831845	1.6396026302336452e-5	3.302259290701172e-4	2.611644619655628
Me1_v2_0213250	0.7009443513904936	1.7510846695628752	1.8385951130999199	0.0683312866413428	0.18599447967668634	-4.524532470076885
Me1_v2_0031010	0.7009409283023587	3.3991372325477283	2.1669561148528897	0.03212076659047376	0.10835009905848393	-4.120233947625524
Me1_v2_0015440	-0.7001900324516334	0.757030468998555	-2.3387420999252235	0.020924189937457136	0.0791732081213377	-3.369691897713894
Me1_v2_0191580	-0.7000957419821514	8.33252258290655	-2.732197160005149	0.007195991344973708	0.036599828735768426	-2.9315974404513345
Me1_v2_0101680	-0.6998955965823834	0.013657429286403849	-1.5509712837586922	0.12341854482386279	0.2755372874153695	-4.790458388638598
Me1_v2_0048400	0.6997288262539083	0.094010961908603	1.8694640179676214	0.06388117387076753	0.17730829687459762	-4.15226933404261
Me1_v2_0013020	-0.69960719837644	-2.145646845459198	-1.0564542869492861	0.29278353846330263	0.4899453939966473	-4.910787351119349
Me1_v2_0114840	-0.6994680344007849	3.2707537525521664	-2.123617261980457	0.03565863016090563	0.11732175622658772	-4.137570055755531
Me1_v2_0150930	0.6993141802686043	3.7807587713626445	3.369349298502846	0.0010004277506659017	0.008562456441526277	-1.092844877066831
Me1_v2_0035050	-0.6993059685965002	-0.21569993034122245	-1.3804932366650795	0.1698806978839987	0.3425353486050672	-4.8812041367507355
Me1_v2_0115830	0.6993037694500535	3.3476425107006853	1.6240820479402795	0.10685919082161244	0.2502699557437502	-5.085168604142623
Me1_v2_0194970	-0.6991258717265985	2.756371296224134	-2.6876813557036865	0.008167807192303618	0.04012197195560941	-2.9291302677134974
Me1_v2_0224800	-0.6991064659608884	0.834300405395041	-2.314083366482564	0.02228334649824557	0.0828970120613104	-3.4363280583645057
Me1_v2_0067880	-0.6988314250785148	5.289334126090496	-5.762761379429357	6.012346905956593e-8	3.5646050116275762e-6	7.914389690698705
Me1_v2_0098330	0.6986090167893115	5.635316637364544	2.533122084433011	0.012533092033000312	0.05443742874234227	-3.5736415191840143
Me1_v2_0143930	-0.6985653945057075	0.8804270587259074	-2.1599078512060617	0.032674534926485324	0.10983368904326238	-3.8144580907575194
Me1_v2_0028300	0.6984645994415123	-1.1576851508638488	1.3932587360341664	0.16599635254806663	0.3367036070403764	-4.728901904668439
Me1_v2_0011020	-0.6983998285820472	1.0898987537150682	-2.2506084967721325	0.026145217958783874	0.093080444000746193	-3.701253452361733
Me1_v2_0190980	0.6982808459190553	5.017165311362849	2.6487418150752773	0.009113733646927323	0.04330716585674992	-3.2582856592657783
Me1_v2_0062980	-0.6982469274103447	4.033850238861966	-2.013683331924104	0.04617443230370976	0.14084218832363485	-4.543961383510492
Me1_v2_0126160	-0.6980587815316959	5.948999683270939	-3.3883175948195556	9.391530653012092e-4	0.008132797545505792	-1.2385056775074803
Me1_v2_0081130	-0.6979525038066363	5.659502526770661	-1.763068455777587	0.08031500027391783	0.2070015949193175	-5.149890167946772
Me1_v2_0117160	-0.697930610693799	3.925534409441315	-3.4647961391290445	7.260396871485874e-4	0.006669954129499978	-0.9084379612289109
Me1_v2_0145530	-0.6978689937560978	-2.0797531241485356	-1.2562960776068957	0.21133460214826233	0.3961417558065994	-4.8280108844054634
Me1_v2_0186750	-0.697809069002441	3.5068077806188382	-2.6920718802835917	0.008066929891104168	0.03975732994776222	-2.9902358373002986
Me1_v2_0184480	-0.6978057414214152	4.480301339192975	-2.838418025210263	0.005286994232523578	0.029154161413758328	-2.6756763747344103
Me1_v2_0219340	0.6976639261614519	-3.4674866319187045	0.5816482583917393	0.5618435411386108	0.7307720909550215	-5.000448349828142
Me1_v2_0019460	-0.6974078968952702	3.3349636703673156	-4.717852416269696	6.232195109681761e-6	1.5738709934957958e-4	3.649163614923836
Me1_v2_0189070	-0.6973216423321689	3.120154724308258	-2.7972231830325636	0.005964391700946569	0.03194755293049326	-2.7808157538579588
Me1_v2_0191630	0.6971392156129026	6.565940155116117	1.783762392894942	0.07687117525595388	0.20110730464024756	-5.097316742584579
Me1_v2_0149780	-0.6970817533205309	2.085566585188887	-2.83820895873748	0.005290246882619426	0.029154161413758328	-2.3905926472819736
Me1_v2_0200750	0.6969426316112681	6.066006991612923	3.3846648077075714	9.506723719110346e-4	0.008195372565752082	-1.214173628593584
Me1_v2_0044360	0.6968607804337875	-0.866790770188845	1.619852706391386	0.10776592643563182	0.25182216568248483	-4.455957172766117
Me1_v2_0006970	0.6966309955545507	-1.4362588480119225	1.0482223657310583	0.2965441339028931	0.49350522516324014	-4.979946211929473
Me1_v2_0072970	0.6965818947420108	-0.7406954983100962	1.520773690954391	0.13082399543330547	0.286883482943458	-4.61738538191031
Me1_v2_0054020	0.6964720241125457	1.8845919957222608	2.9969068135403565	0.0032861026587185285	0.020587007734204077	-1.9761854050739736
Me1_v2_0230600	-0.6964484809048557	4.843842436993455	-3.748427532059281	2.6994069946079753e-4	0.003055175868423249	0.0270105135986638
Me1_v2_0180840	-0.696090650583078	5.290783642438469	-1.9671225458611834	0.05136801403373806	0.15169788739470227	-4.791721238058141
Me1_v2_0066290	-0.6960721592187342	5.625229211043891	-4.269600589085579	3.821404064271459e-5	6.596320738321632e-4	1.7489124552976305
Me1_v2_0202080	0.6960332172298713	5.388643755058787	3.6835042479798425	3.40174396519601e-4	0.0036515722839828876	-0.29426593880429497
